label,sub_bass,bass,lower_midrange,mid_range,higher_midrange,presence,brilliance
StarWars,75,99,40,18,0,11,76
StarWars,75,86,8,3,76,4,11
StarWars,2,22,18,1,17,15,9
StarWars,94,72,61,35,11,15,72
StarWars,7,86,77,7,11,1,1
StarWars,75,96,3,15,63,1,50
StarWars,97,83,5,1,26,96,91
StarWars,98,95,34,47,32,16,48
StarWars,49,63,55,3,17,71,0
StarWars,80,83,17,10,47,2,0
StarWars,11,95,60,74,10,11,11
StarWars,67,72,0,6,67,0,4
StarWars,75,76,21,0,67,0,5
StarWars,50,91,2,0,91,18,2
StarWars,64,87,2,1,22,9,0
StarWars,80,72,19,5,9,47,5
StarWars,95,21,34,29,1,12,9
StarWars,46,52,26,0,61,91,82
StarWars,6,84,13,0,13,0,14
StarWars,35,88,4,20,14,15,4
StarWars,81,68,83,4,23,0,24
StarWars,29,78,67,1,63,0,82
StarWars,77,98,14,18,93,20,1
StarWars,95,42,33,0,27,76,24
StarWars,53,38,65,2,14,0,8
StarWars,60,24,59,2,5,1,11
StarWars,55,98,2,0,8,9,0
StarWars,64,64,91,1,50,1,3
StarWars,27,30,53,1,5,28,92
StarWars,31,91,21,59,52,1,3
StarWars,92,98,14,0,2,0,7
StarWars,0,40,30,2,29,96,86
StarWars,98,94,23,7,23,34,30
StarWars,91,34,1,4,42,89,3
StarWars,94,70,17,5,48,58,18
StarWars,39,44,15,8,27,1,4
StarWars,0,86,17,3,50,5,96
StarWars,6,41,10,44,22,42,83
StarWars,97,71,12,6,16,0,19
StarWars,96,88,22,25,56,2,9
StarWars,6,97,43,6,1,17,56
StarWars,60,32,47,3,11,92,2
StarWars,91,70,28,9,4,23,3
StarWars,97,71,11,3,24,2,20
StarWars,92,93,4,7,19,12,0
StarWars,0,70,25,5,6,5,5
StarWars,97,98,45,8,0,30,10
StarWars,25,72,13,1,57,6,8
StarWars,40,52,25,3,0,37,2
StarWars,77,96,35,12,0,17,4
StarWars,77,0,36,0,71,76,24
StarWars,11,93,5,4,53,0,13
StarWars,0,43,16,52,9,18,21
StarWars,88,46,55,0,46,5,6
StarWars,99,72,54,40,8,0,2
StarWars,75,91,86,4,3,0,9
StarWars,98,85,17,12,79,4,11
StarWars,58,69,7,5,16,20,56
StarWars,32,71,56,5,56,57,19
StarWars,0,68,11,4,40,94,1
StarWars,11,72,16,5,43,69,0
StarWars,9,56,34,13,3,5,2
StarWars,74,99,3,1,1,20,81
StarWars,99,68,12,3,2,0,3
StarWars,73,83,80,11,42,72,10
StarWars,4,68,51,5,44,29,0
StarWars,71,25,29,7,34,0,1
StarWars,60,91,27,8,40,33,7
StarWars,92,90,0,36,48,47,0
StarWars,93,97,70,1,13,16,6
StarWars,92,75,61,1,61,0,1
StarWars,77,77,14,7,51,1,3
StarWars,54,72,5,2,2,26,5
StarWars,75,33,76,10,10,74,5
StarWars,59,45,10,4,5,1,5
StarWars,98,82,3,10,20,29,7
StarWars,62,69,52,4,50,2,2
StarWars,74,73,28,26,37,4,1
StarWars,2,38,6,8,1,2,73
StarWars,89,82,68,3,69,29,7
StarWars,13,44,13,2,33,0,98
StarWars,99,86,3,18,2,16,3
StarWars,76,29,7,21,38,35,0
StarWars,81,72,50,6,21,17,1
StarWars,25,70,55,18,62,15,29
StarWars,80,95,14,25,52,23,36
StarWars,92,76,8,2,6,44,9
StarWars,64,29,0,1,10,24,48
StarWars,99,83,16,25,61,79,0
StarWars,0,30,90,0,67,1,76
StarWars,1,74,9,9,0,42,17
StarWars,78,97,96,16,59,4,15
StarWars,80,45,16,48,0,89,2
StarWars,55,55,58,0,59,1,70
StarWars,78,87,14,4,64,14,11
StarWars,65,62,16,27,60,3,0
StarWars,26,57,31,0,60,0,1
StarWars,99,76,14,4,16,0,0
StarWars,24,99,0,0,1,13,9
StarWars,32,57,26,11,60,2,7
StarWars,56,99,32,0,0,5,69
StarWars,76,67,41,3,30,7,15
StarWars,92,73,18,5,49,18,7
StarWars,89,99,14,17,13,0,69
StarWars,98,96,0,0,62,23,7
StarWars,59,69,88,0,3,99,0
StarWars,46,47,20,0,61,7,2
StarWars,55,94,10,4,13,10,0
StarWars,4,73,59,5,29,18,0
StarWars,0,41,17,0,9,91,86
StarWars,0,64,13,16,86,4,13
StarWars,50,30,94,3,15,97,4
StarWars,75,82,25,9,83,3,11
StarWars,82,93,16,2,33,14,4
StarWars,77,77,65,8,45,1,0
StarWars,16,44,17,3,3,3,95
StarWars,1,84,18,0,16,0,3
StarWars,75,93,17,0,0,14,5
StarWars,61,70,3,1,18,22,6
StarWars,97,72,13,6,13,2,0
StarWars,90,97,65,1,70,11,61
StarWars,99,99,3,1,41,0,8
StarWars,86,70,15,5,5,92,1
StarWars,63,0,9,3,7,11,92
StarWars,50,52,3,0,15,21,6
StarWars,2,71,28,32,65,0,6
StarWars,11,97,45,64,15,3,6
StarWars,90,95,15,5,1,0,9
StarWars,93,79,5,12,2,5,95
StarWars,32,74,34,20,50,2,1
StarWars,93,61,36,73,9,7,3
StarWars,19,72,16,18,74,23,1
StarWars,75,40,0,10,5,0,9
StarWars,2,64,22,7,16,74,0
StarWars,96,99,3,83,0,36,72
StarWars,94,67,71,0,36,30,0
StarWars,32,71,17,5,69,3,3
StarWars,3,38,7,51,39,15,94
StarWars,62,79,10,6,51,0,11
StarWars,74,44,34,0,0,7,5
StarWars,74,57,37,0,42,44,9
StarWars,75,48,21,0,26,0,1
StarWars,93,76,4,0,0,0,3
StarWars,54,68,0,5,6,26,5
StarWars,77,68,5,2,47,0,3
StarWars,91,83,2,6,11,13,2
StarWars,85,91,9,0,11,57,14
StarWars,9,31,89,8,40,0,8
StarWars,58,84,8,11,41,91,5
StarWars,0,80,58,0,56,62,5
StarWars,76,88,55,4,7,2,9
StarWars,77,57,36,0,69,90,12
StarWars,47,41,14,9,41,23,2
StarWars,99,83,73,10,40,94,0
StarWars,98,69,54,5,43,47,4
StarWars,51,52,24,8,44,0,0
StarWars,36,73,36,5,1,15,17
StarWars,92,97,4,1,47,7,32
StarWars,26,52,5,0,43,89,0
StarWars,87,34,2,49,44,89,4
StarWars,48,89,3,4,58,2,13
StarWars,94,31,52,3,41,15,1
StarWars,1,78,6,0,62,13,82
StarWars,70,72,61,20,51,12,12
StarWars,23,76,26,7,43,1,0
StarWars,21,35,1,0,32,34,2
StarWars,75,99,8,9,65,22,69
StarWars,4,46,17,1,55,8,14
StarWars,87,60,37,67,89,0,3
StarWars,59,75,63,2,0,97,0
StarWars,41,99,24,8,51,5,22
StarWars,75,87,73,0,20,77,0
StarWars,75,73,21,3,60,27,6
StarWars,12,83,12,0,53,4,12
StarWars,87,91,20,9,47,13,0
StarWars,43,94,32,33,48,0,8
StarWars,79,69,20,14,50,1,1
StarWars,4,44,15,34,7,1,4
StarWars,98,39,14,39,17,10,12
StarWars,77,32,42,24,7,1,99
StarWars,93,69,87,1,37,56,22
StarWars,4,32,10,74,5,2,60
StarWars,97,63,24,7,0,24,3
StarWars,25,6,16,0,34,56,88
StarWars,61,96,28,5,0,10,12
StarWars,99,31,31,1,50,15,70
StarWars,69,92,2,0,95,0,3
StarWars,36,73,15,4,16,7,17
StarWars,21,42,12,4,56,3,20
StarWars,21,64,1,53,13,3,6
StarWars,81,84,9,0,1,2,1
StarWars,2,99,0,24,1,67,29
StarWars,78,87,6,8,0,7,0
StarWars,75,29,16,2,61,21,17
StarWars,86,70,55,5,82,27,1
StarWars,96,75,10,23,14,34,75
StarWars,6,71,16,5,3,80,0
StarWars,82,94,12,2,1,0,0
StarWars,55,83,14,86,0,4,86
StarWars,96,61,8,4,51,73,87
StarWars,12,88,80,0,77,14,0
StarWars,75,71,14,4,21,44,14
StarWars,77,34,6,0,11,28,0
StarWars,99,58,9,3,10,75,3
StarWars,77,54,24,14,54,1,9
StarWars,91,70,22,2,0,33,1
StarWars,12,80,21,5,98,0,11
StarWars,77,44,14,2,47,87,12
StarWars,34,64,49,5,6,0,4
StarWars,98,71,54,5,38,25,2
StarWars,2,92,1,0,9,1,10
StarWars,94,71,20,32,9,15,72
StarWars,27,74,19,6,1,39,4
StarWars,26,53,29,27,64,71,0
StarWars,99,62,10,2,95,5,0
StarWars,16,75,5,1,1,97,76
StarWars,16,72,12,22,58,27,1
StarWars,99,78,20,8,15,18,41
StarWars,8,70,19,5,52,2,0
StarWars,94,84,72,17,26,3,0
StarWars,73,81,29,25,77,9,5
StarWars,2,99,30,10,48,7,97
StarWars,92,29,99,1,5,87,41
StarWars,76,74,12,0,50,9,7
StarWars,90,71,56,4,7,15,5
StarWars,99,46,1,14,3,73,1
StarWars,74,66,79,4,26,92,9
StarWars,74,41,43,2,50,52,9
StarWars,38,67,90,1,52,0,3
StarWars,6,45,4,4,10,3,2
StarWars,71,86,16,4,37,65,51
StarWars,43,70,17,18,90,1,1
StarWars,94,40,9,34,0,78,36
StarWars,75,66,5,3,52,47,76
StarWars,0,68,14,4,8,30,61
StarWars,46,74,15,5,30,2,8
StarWars,7,45,74,2,23,82,91
StarWars,12,92,66,5,91,3,0
StarWars,43,67,6,2,41,93,0
StarWars,77,27,36,0,12,72,23
StarWars,98,31,12,3,13,1,0
StarWars,75,97,3,20,62,0,95
StarWars,43,78,77,2,1,35,13
StarWars,6,90,6,1,15,93,98
StarWars,65,66,46,4,15,51,21
StarWars,3,51,25,4,13,17,1
StarWars,57,42,53,3,21,1,2
StarWars,75,68,41,2,8,4,6
StarWars,86,97,23,29,68,0,69
StarWars,75,70,78,8,24,8,1
StarWars,1,71,22,5,55,24,0
StarWars,75,41,9,0,13,65,14
StarWars,61,37,4,1,25,1,0
StarWars,77,61,42,2,47,51,2
StarWars,32,54,30,9,52,0,49
StarWars,94,66,2,0,42,0,1
StarWars,61,46,91,1,58,0,1
StarWars,98,46,16,6,14,40,4
StarWars,4,71,57,0,46,5,38
StarWars,99,97,2,2,12,1,0
StarWars,51,71,59,5,36,0,0
StarWars,87,82,14,0,72,0,0
StarWars,76,72,57,1,25,19,11
StarWars,0,75,10,0,0,21,18
StarWars,1,74,58,5,15,37,4
StarWars,22,73,80,0,40,36,5
StarWars,90,67,24,1,67,2,0
StarWars,4,47,68,0,3,5,2
StarWars,75,95,0,2,32,35,17
StarWars,48,43,6,0,40,8,0
StarWars,97,87,53,5,45,33,1
StarWars,96,77,31,20,12,0,8
StarWars,57,61,67,2,5,12,72
StarWars,1,44,15,0,50,24,3
StarWars,2,70,2,5,0,65,0
StarWars,1,18,12,4,39,78,0
StarWars,0,97,11,3,63,20,27
StarWars,77,73,19,8,11,2,9
StarWars,74,88,0,12,2,41,10
StarWars,0,2,34,1,27,14,57
StarWars,42,68,16,6,96,8,0
StarWars,94,51,26,50,57,0,7
StarWars,85,21,3,1,98,2,10
StarWars,58,70,14,4,33,9,74
StarWars,20,47,18,6,36,82,0
StarWars,52,71,18,18,0,7,7
StarWars,5,53,50,4,3,7,32
StarWars,75,69,70,7,5,94,2
StarWars,5,72,21,5,8,14,4
StarWars,76,88,0,7,25,42,4
StarWars,25,89,3,1,1,3,3
StarWars,75,89,16,17,20,4,85
StarWars,95,88,88,12,81,60,44
StarWars,29,53,38,1,17,7,3
StarWars,89,72,1,0,48,4,0
StarWars,75,93,72,25,77,3,77
StarWars,76,87,77,11,0,1,95
StarWars,97,97,21,16,6,13,69
StarWars,75,97,0,1,3,18,71
StarWars,21,64,2,0,11,3,1
StarWars,75,99,14,4,75,0,7
StarWars,78,74,7,35,2,71,0
StarWars,57,90,2,86,3,49,10
StarWars,56,42,57,5,50,1,4
StarWars,58,65,99,3,27,0,1
StarWars,98,99,28,2,46,50,1
StarWars,36,56,34,0,22,8,6
StarWars,55,86,61,1,28,6,38
